SPH07 input file generated from LSDYNA K file                                 
Global time history data
,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106718-320,  0.109683-320,  0.113141-320,  0.000000E+00,  0.000000E+00,  0.665506-320,  0.669953-320,  0.674894-320
,  0.241400E+03,  0.728787E+00,  0.231227E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.466707E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241440E+03,  0.751125E+00,  0.231302E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.466926E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241481E+03,  0.925339E+00,  0.231395E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.467148E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241521E+03,  0.977756E+00,  0.231554E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.467363E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241560E+03,  0.831679E+00,  0.231683E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.467578E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241601E+03,  0.710406E+00,  0.231768E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.467802E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241641E+03,  0.804280E+00,  0.231845E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.468018E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241680E+03,  0.964911E+00,  0.231950E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.468231E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241720E+03,  0.947402E+00,  0.232121E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.468445E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241761E+03,  0.773208E+00,  0.232228E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.468669E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241801E+03,  0.717847E+00,  0.232307E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.468888E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241840E+03,  0.860821E+00,  0.232389E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.469105E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241881E+03,  0.985674E+00,  0.232524E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.469326E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241921E+03,  0.895201E+00,  0.232681E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.469542E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.241960E+03,  0.733162E+00,  0.232771E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.469758E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242001E+03,  0.751020E+00,  0.232851E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.469981E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242002E+03,  0.755035E+00,  0.232854E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107013E+00,  0.469988E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242080E+03,  0.977005E+00,  0.233089E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.470409E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242120E+03,  0.842133E+00,  0.233224E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.470625E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242161E+03,  0.713303E+00,  0.233306E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.470852E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242201E+03,  0.793340E+00,  0.233385E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.471070E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242240E+03,  0.955224E+00,  0.233487E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.471284E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242281E+03,  0.948739E+00,  0.233658E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.471504E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242321E+03,  0.783540E+00,  0.233762E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.471719E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242360E+03,  0.716037E+00,  0.233841E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.471935E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242400E+03,  0.848837E+00,  0.233923E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.472149E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242441E+03,  0.981264E+00,  0.234049E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.472370E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242481E+03,  0.904206E+00,  0.234206E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.472587E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242520E+03,  0.740750E+00,  0.234297E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.472808E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242561E+03,  0.744359E+00,  0.234378E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.473035E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242601E+03,  0.908835E+00,  0.234467E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.473250E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242640E+03,  0.980774E+00,  0.234618E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.473463E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242680E+03,  0.849710E+00,  0.234752E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.473677E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242721E+03,  0.715119E+00,  0.234837E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.473900E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242761E+03,  0.789010E+00,  0.234918E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.474115E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242800E+03,  0.953316E+00,  0.235019E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.474330E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242841E+03,  0.954113E+00,  0.235185E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.474553E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242881E+03,  0.789398E+00,  0.235295E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.474772E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242920E+03,  0.715065E+00,  0.235372E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.474993E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.242961E+03,  0.849067E+00,  0.235456E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.475217E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243001E+03,  0.981023E+00,  0.235578E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.475432E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243002E+03,  0.982196E+00,  0.235583E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106766E+00,  0.475438E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243080E+03,  0.744288E+00,  0.235830E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.475864E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243121E+03,  0.741694E+00,  0.235909E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.476089E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243161E+03,  0.904838E+00,  0.235996E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.476306E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243200E+03,  0.982010E+00,  0.236144E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.476523E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243241E+03,  0.849192E+00,  0.236288E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.476749E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243281E+03,  0.716513E+00,  0.236366E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.476971E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243320E+03,  0.784887E+00,  0.236449E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.477191E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243360E+03,  0.950219E+00,  0.236548E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.477407E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243401E+03,  0.957201E+00,  0.236717E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.477629E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243441E+03,  0.794212E+00,  0.236827E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.477847E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243480E+03,  0.714574E+00,  0.236911E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.478066E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243521E+03,  0.844671E+00,  0.236993E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.478291E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243561E+03,  0.980024E+00,  0.237113E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.478508E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243600E+03,  0.914729E+00,  0.237276E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.478728E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243641E+03,  0.744649E+00,  0.237369E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.478956E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243681E+03,  0.738566E+00,  0.237451E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.479177E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243720E+03,  0.900132E+00,  0.237537E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.479395E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243760E+03,  0.983520E+00,  0.237682E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.479611E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243801E+03,  0.855237E+00,  0.237828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.479835E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243841E+03,  0.718200E+00,  0.237915E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.480054E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243880E+03,  0.780423E+00,  0.237992E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.480274E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243921E+03,  0.950737E+00,  0.238093E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.480498E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.243961E+03,  0.960883E+00,  0.238258E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.480717E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244000E+03,  0.799427E+00,  0.238373E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.480938E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244002E+03,  0.794336E+00,  0.238375E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107029E+00,  0.480945E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244081E+03,  0.836885E+00,  0.238536E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.481387E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244121E+03,  0.982105E+00,  0.238651E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.481604E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244160E+03,  0.927045E+00,  0.238819E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.481822E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244201E+03,  0.751668E+00,  0.238922E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.482049E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244241E+03,  0.733097E+00,  0.239001E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.482270E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244280E+03,  0.893816E+00,  0.239087E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.482489E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244321E+03,  0.988493E+00,  0.239234E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.482715E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244361E+03,  0.867222E+00,  0.239382E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.482937E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244400E+03,  0.721081E+00,  0.239462E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.483161E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244440E+03,  0.772907E+00,  0.239543E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.483383E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244481E+03,  0.947477E+00,  0.239642E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.483609E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244521E+03,  0.969955E+00,  0.239805E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.483828E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244560E+03,  0.810071E+00,  0.239925E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.484049E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244601E+03,  0.713454E+00,  0.240011E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.484277E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244641E+03,  0.831615E+00,  0.240090E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.484498E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244680E+03,  0.979333E+00,  0.240206E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.484717E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244720E+03,  0.931015E+00,  0.240373E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.484937E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244761E+03,  0.756083E+00,  0.240472E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.485168E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244801E+03,  0.731295E+00,  0.240552E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.485391E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244840E+03,  0.889009E+00,  0.240637E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.485612E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244881E+03,  0.989005E+00,  0.240781E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.485839E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244921E+03,  0.872966E+00,  0.240927E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.486060E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.244960E+03,  0.724036E+00,  0.241017E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.486282E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245000E+03,  0.769554E+00,  0.241095E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.486503E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245001E+03,  0.774093E+00,  0.241097E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107091E+00,  0.486510E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245081E+03,  0.969829E+00,  0.241352E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.486948E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245120E+03,  0.818744E+00,  0.241473E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.487170E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245161E+03,  0.714743E+00,  0.241556E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.487402E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245201E+03,  0.821629E+00,  0.241639E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.487624E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245240E+03,  0.971876E+00,  0.241750E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.487843E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245281E+03,  0.931668E+00,  0.241916E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.488070E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245321E+03,  0.764152E+00,  0.242016E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.488291E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245360E+03,  0.728396E+00,  0.242096E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.488513E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245400E+03,  0.878608E+00,  0.242180E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.488733E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245441E+03,  0.986200E+00,  0.242319E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.488959E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245481E+03,  0.880890E+00,  0.242470E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.489181E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245520E+03,  0.729387E+00,  0.242555E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.489406E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245561E+03,  0.767712E+00,  0.242637E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.489636E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245601E+03,  0.935650E+00,  0.242731E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.489856E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245640E+03,  0.974955E+00,  0.242888E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.490076E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245680E+03,  0.824926E+00,  0.243011E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.490297E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245721E+03,  0.715586E+00,  0.243097E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.490526E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245761E+03,  0.818845E+00,  0.243180E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.490748E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245800E+03,  0.972006E+00,  0.243293E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.490968E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245841E+03,  0.936911E+00,  0.243463E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.491197E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245881E+03,  0.768497E+00,  0.243561E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.491422E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245920E+03,  0.727511E+00,  0.243640E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.491648E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.245961E+03,  0.881156E+00,  0.243728E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.491877E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246001E+03,  0.987984E+00,  0.243862E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.492098E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246002E+03,  0.987993E+00,  0.243867E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.107066E+00,  0.492104E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246080E+03,  0.731647E+00,  0.244102E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.492541E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246121E+03,  0.765702E+00,  0.244182E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.492770E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246161E+03,  0.933965E+00,  0.244279E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.492991E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246200E+03,  0.977499E+00,  0.244439E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.493212E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246241E+03,  0.823602E+00,  0.244569E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.493442E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246281E+03,  0.716159E+00,  0.244649E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.493668E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246320E+03,  0.816130E+00,  0.244732E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.493890E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246360E+03,  0.971373E+00,  0.244841E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.494111E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246401E+03,  0.940512E+00,  0.245012E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.494339E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246441E+03,  0.771820E+00,  0.245116E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.494562E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246480E+03,  0.726371E+00,  0.245198E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.494786E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246521E+03,  0.878156E+00,  0.245287E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.495015E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246561E+03,  0.988297E+00,  0.245422E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.495237E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246600E+03,  0.890123E+00,  0.245577E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.495461E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246640E+03,  0.733889E+00,  0.245664E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.495687E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246681E+03,  0.762530E+00,  0.245749E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.495918E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246720E+03,  0.930523E+00,  0.245841E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.496140E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246760E+03,  0.979046E+00,  0.245997E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.496361E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246801E+03,  0.827767E+00,  0.246130E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.496590E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246841E+03,  0.716191E+00,  0.246214E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.496815E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.246880E+03,  0.811923E+00,  0.246294E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106808E+00,  0.497040E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
